text,date,source
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut. https://t.co/DbnFsdkan1,2025-02-10 08:46:31+00:00,kaggle
Polri membuka rekrutmen khusus bagi personel yang memiliki keahlian di bidang pertanian Polri dalam mendukung program makan bergizi gratis serta mewujudkan swasembada pangan secara berkelanjutan. Polri Siap #SukseskanAstaCita Dengan Maksimal Berikan Pelayanan kepada masyarakat https://t.co/3PLYLtfign,2025-02-10 08:47:08+00:00,kaggle
@blakeborneoo Anak Papua kini ceria berkat makan bergizi gratis terima kasih banyak untuk program ini!,2025-02-10 08:47:10+00:00,kaggle
@aparatmati jadi kepikiran kenapa pemerintah gak collab dengan perusahaan ya biar CSR-nya difokusin ke makan siang gratis itu,2025-02-10 08:47:44+00:00,kaggle
PLN sebagai BUMN terus mendukung penuh program Makan Bergizi Gratis (MBG) dari Pemerintah. #PLN #PLNUntukIndonesia #BUMNUntukIndonesia #PercepatanEnergi Terbarukan #Swasembadaenergi #AstaCitaPemerintah #MakanBergiziGratis #AnakGenerasiEmas #PLNDukungMBG https://t.co/JMiNgAhTRi,2025-02-10 08:47:49+00:00,kaggle
Kykny 2030 Indonesia bubar kata bapak itu ternyata maksudnya di tangan bapak y pak @prabowo makan siang gratis dipaksakan sampai hrus efisiensi anggaran seluruh lini sampai nyalakan ac kntor pemerintah di siang hari ga mampu dipangkas hak mereka yg udh kerja bertahun tahun,2025-02-10 08:48:12+00:00,kaggle
Demi makan siang gratis ntah proyek untuk oligarki punya siapa sampe hrus memaksakan beban ke seluruh rakyat Indonesia SEDANGKAN pendidikan aja mereka masih ga mampu boro boro makan siang gratis di sekolah gas langkah harga naik bumn merugi bpjs rugi,2025-02-10 08:48:18+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. #SukseskanAstaCita . . . #polrestabandung #polsekcileunyirestabdg #polsekcileunyi #humaspoldajabar https://t.co/GZa22gFKd1,2025-02-10 08:48:27+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut. https://t.co/k9YA2UIEVg,2025-02-10 08:49:33+00:00,kaggle
Sobat Polisi‼️ Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Polri Berikan Pelayanan kepada Masyarakat dan #SukseskanAstaCita https://t.co/4A02oRK5Cn,2025-02-10 08:49:47+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita.#SukseskanAstaCita https://t.co/QXAbWKTYzA,2025-02-10 08:50:14+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. https://t.co/1wYLBzLpcL,2025-02-10 08:50:21+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) Polri terus berinovasi untuk meningkatkan kualitas Maksimal Berikan Pelayanan kepada Masyarakat dan #SukseskanAstaCita https://t.co/L8kMteWesw,2025-02-10 08:50:48+00:00,kaggle
Hari ini saya meninjau pelaksanaan Program Makan Bergizi Gratis di SDN 1 dan SDN 2 Kedung Jaya Bogor Jawa Barat. Melihat antusiasme anak-anak saat menerima dan menikmati makanan bergizi di sekolah memberikan kebahagiaan tersendiri. Program ini bertujuan untuk memenuhi https://t.co/B3Xp3xzQSG,2025-02-10 08:51:31+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. https://t.co/8gz1K5UYlG,2025-02-10 08:51:44+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. https://t.co/QDmOG2udOg,2025-02-10 08:52:19+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. https://t.co/VwnYeXx0kk,2025-02-10 08:52:47+00:00,kaggle
Presiden RI JenderalTNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis(MBG) melalui program Asta Cita.Polri terus berinovasi untuk meningkatkan kualitas Maksimal Berikan Pelayanan kepada Masyarakat dan #SukseskanAstaCita https://t.co/HGS8Fz3Y9D,2025-02-10 08:53:17+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut. Polri terus berinovasi untuk #SukseskanAstaCita https://t.co/sXgAFB2FWf,2025-02-10 08:54:08+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis(MBG)melalui program Asta Cita. Polri terus berinovasi untuk meningkatkan kualitas Maksimal BerikanPelayanan kepada Masyarakat dan #SukseskanAstaCita https://t.co/pxCD9mR9cu,2025-02-10 08:55:02+00:00,kaggle
Program makan bergizi gratis penggerak kebangkitan ekonomi daerah. Pemerintah berikan kesehatan gratis https://t.co/y0i3ImMZtN,2025-02-10 08:55:21+00:00,kaggle
Program makan bergizi gratis penggerak kebangkitan ekonomi daerah. Pemerintah berikan kesehatan gratis https://t.co/zTKgYWb4Rt,2025-02-10 08:55:27+00:00,kaggle
UNTUK MENANGGULANGI KEKURANGAN (DEFISIT) DANA ANGGARAN MAKAN BERGIZI GRATIS (MBG). Prabowo Subianto sampaikan: Siapa yang setuju #Gaji @DPR_RI dan @mprgoid disamakan dgn gaji PNS? SETUJU-KAH KALIAN? @prabowo @puanmaharani_ri @gibran_tweet @KSPgoid @bang_dasco @KemenkeuRI https://t.co/26cHOMyy4F,2025-02-10 08:56:12+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. https://t.co/8zXPfeHoXM,2025-02-10 08:56:26+00:00,kaggle
@prabowo Pendidikan dan kesehatan bukan prioritas yg penting makan bergizi gratis ya pak?,2025-02-10 08:56:52+00:00,kaggle
PRABOWO SIDAK MAKAN BERGIZI GRATIS DI BOGOR #enamplus #lip6alv https://t.co/RgXmwY4bkz,2025-02-10 08:57:17+00:00,kaggle
Program makan bergizi gratis https://t.co/PPKFJ6Ny8V,2025-02-10 08:59:21+00:00,kaggle
@hrdbacot Urusan makan siang gratis ga ada hubungannya dengan efisiensi pemerintah. Efisiensi berjalan karena utang jatuh tempo rezim Jokowi capai 800 triliun tahun ini.,2025-02-10 08:59:48+00:00,kaggle
Presiden Prabowo Subianto mengunjungi SDN 1 dan SDN 2 Kedung Jaya Bogor Jawa Barat pada Senin (10/2) pagi untuk mengecek pelaksanaan program Makan Bergizi Gratis. #Prabowo #MakanBergiziGratis https://t.co/FG9x46eV9q,2025-02-10 09:00:02+00:00,kaggle
UNTUK MENANGGULANGI KEKURANGAN (DEFISIT) DANA ANGGARAN MAKAN BERGIZI GRATIS (MBG). Prabowo Subianto sampaikan: Siapa yang setuju #Gaji @DPR_RI dan @mprgoid disamakan dgn gaji PNS? SETUJU-KAH KALIAN? @prabowo @puanmaharani_ri @gibran_tweet @KSPgoid @bang_dasco @KemenkeuRI https://t.co/ue4oOZMrF8,2025-02-10 09:00:05+00:00,kaggle
@aparatmati Tuh wkwkwk makan gratis mah gausah nunggu jadi presiden,2025-02-10 09:00:33+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/toLHP8IqKk,2025-02-10 09:01:28+00:00,kaggle
bangke ngakak banget yg nanyain program makan siang gratis pake KBLI nomor berapa,2025-02-10 09:02:29+00:00,kaggle
mendukung penuh langkah strategis pemerintah dalam mewujudkan swasembada pangan dan memberikan makan bergizi gratis demi masa depan yang lebih sehat dan sejahtera. Polri berkomitmen #SukseskanAstaCita Dengan Maksimal Berikan Pelayanan kepada masyarakat,2025-02-10 09:04:07+00:00,kaggle
Makan bergizi gratis untuk anak-anak adalah investasi untuk masa depan mereka yang lebih sehat cerdas dan penuh semangat https://t.co/9gFyLqQErM,2025-02-10 09:06:01+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. https://t.co/egXB8blvMb,2025-02-10 09:06:30+00:00,kaggle
@prabowo Sungguh langkah yang luar biasa! Program Makan Bergizi Gratis ini tentu memberikan dampak positif bagi anak-anak tidak hanya dari segi kesehatan tetapi juga dari segi pendidikan. Makanan bergizi sangat penting untuk mendukung tumbuh kembang anak-anak agar mereka bisa belajar,2025-02-10 09:06:43+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. https://t.co/Oqpi40xeF7,2025-02-10 09:07:55+00:00,kaggle
*Kapolres Bulukumba Hadiri Kegiatan Uji Coba Makan Bergizi Gratis* BULUKUMBA -- Kapolres Bulukumba menghadiri pelaksanaan uji coba makan bergizi gratis yang dilaksanakan di Desa Bonto Bulaeng Kec Bulukumpa Kab Bulukumba Sulsel. Jumat (31/1/2025) #SukseskanAstaCita https://t.co/rVstf6Uyvc,2025-02-10 09:08:01+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG). Untuk mendukung terwujudnya program-program tersebut Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/GOGHUXYs74. https://t.co/TugRciIlqm,2025-02-10 09:08:50+00:00,kaggle
#SSInfo Gibran Rakabuming Raka Wakil Presiden RI memantau pelaksanaan program makan bergizi gratis di SMA Negeri 10 Surabaya Senin (10/2/2025). Ia memastikan program tersebut berjalan optimal dan memberikan dampak nyata bagi siswa. Gibran juga berdialog dengan para siswa https://t.co/EWYpP27iVV,2025-02-10 09:08:51+00:00,kaggle
Sobat polisi‼️ Kapolres Bulukumba Hadiri Kegiatan Uji Coba Makan Bergizi Gratis di Desa Bonto Bulaeng #SukseskanAstaCita https://t.co/IR78VW5JIa,2025-02-10 09:09:15+00:00,kaggle
Presiden Prabowo Subianto mengunjungi SDN Kedung Jaya 1 Bogor Kota Bogor Jawa Barat. Kunjungannya tersebut untuk meninjau langsung pelaksanaan program makan bergizi gratis (MBG). Prabowo disambut antusias anak-anak SDN Kedung Jaya 1 Bogor. Simak video selengkapnya hanya di https://t.co/JEOPvmfxNt,2025-02-10 09:09:37+00:00,kaggle
Program Makan Bergizi Gratis di Kabupaten Purwakarta: SPPG Siap Penuhi Kebutuhan Gizi Siswa https://t.co/Tyl8yxEGU2 https://t.co/9YqwSkX8wS,2025-02-10 09:09:50+00:00,kaggle
Program makan bergizi gratis bukan hanya tentang makanan tapi juga tentang masa depan! Dengan asupan gizi yang cukup anak-anak bisa tumbuh sehat belajar lebih fokus dan meraih cita-cita mereka. Dukung program ini untuk generasi yang lebih kuat dan cerdas! #GiziUntukMasaDepan https://t.co/LSErxuenFk,2025-02-10 09:10:12+00:00,kaggle
@ywainn @babufess Ingat ya ges tidak ada makan siang gratis di dunia in Jadi keinget ini https://t.co/dfpSITz2xk,2025-02-10 09:10:14+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H.Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita.Polri terus berinovasi untuk meningkatkan kualitas Maksimal Berikan Pelayanan kepada Masyarakat dan #SukseskanAstaCita https://t.co/jl1bXW07UC,2025-02-10 09:12:55+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut https://t.co/TpyJRSZA7j,2025-02-10 09:13:02+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut https://t.co/XHL2CUoEnr,2025-02-10 09:13:16+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/i7px5w0dep,2025-02-10 09:13:56+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut Kapolri Jenderal Polisi Drs. Listyo Sigit https://t.co/ultgIsDE68,2025-02-10 09:14:30+00:00,kaggle
@jessawaldorf Katanya desentralisasi dan otonomi khusus tapi yang dimenara gading sana seakan akan melihat kebutuhan dari sabang sampai merauke itu sama sama butuh makan bergizi gratis,2025-02-10 09:14:38+00:00,kaggle
Sebanyak 337 siswa SD di Kelurahan Pulau Pari Kecamatan Kepulauan Seribu Selatan menerima Makan Bergizi Gratis (MBG) yang diselenggarakan Ikatan Wanita Pengusaha Indonesia (IWAPI). #kepulauanseribu #dkijakarta #SuksesJakartauntukIndonesia https://t.co/1ZFHQWj1uB https://t.co/hxjsW7Sfx0,2025-02-10 09:14:38+00:00,kaggle
Iwapi Dukung Makan Bergizi Gratis demi Target Ekonomi 8% https://t.co/0vzHcW6K9L,2025-02-10 09:15:00+00:00,kaggle
@CNNIndonesia Kalau anggaran tdk mampu sampai mengorbankan yg lain dgn alasan efesiensi jgn dipaksa makan bergizi gratis butuh kemapanan APBN utk melaksanakannya cukup kurangi pengangguran agar org tua bisa memberi makan bergizi ke anak2nya,2025-02-10 09:15:06+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut Kapolri Jenderal Polisi Drs. Listyo Sigit https://t.co/KiEkKrpREP,2025-02-10 09:15:28+00:00,kaggle
Polri membuka program personel yang memiliki keahlian di bidang pertanian gizi dan kesehatan masyarakat. Polri mendukung program makan bergizi gratis mewujudkan swasembada pangan berkelanjutan. Polri Siap #SukseskanAstaCita Dengan Maksimal Berikan Pelayanan kepada masyarakat https://t.co/YnjnKJN6Mo,2025-02-10 09:16:44+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. #SukseskanAstaCita https://t.co/QMi8cGlMYb,2025-02-10 09:16:59+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. #SukseskanAstaCita https://t.co/XZpMirKg8C,2025-02-10 09:17:09+00:00,kaggle
@Kopipait__78 @Hiugundul @jokowi @SBYudhoyono Ngak dapat bansos makan siang gratis ngak bisa cepat2 sedot septic tank dirumah,2025-02-10 09:17:47+00:00,kaggle
@Gandhoyyy ngapain lu disini makan siang gratis gua ga enak ya?,2025-02-10 09:20:03+00:00,kaggle
@blakeborneoo Program makan bergizi gratis adalah alasan utama buat senyum cerah anak Papua hari ini,2025-02-10 09:20:19+00:00,kaggle
daripada progam makan bergizi gratis bagaimana adakan program 1 rumah 1 angga yunanda? tolong di acc ideku @Gerindra,2025-02-10 09:21:54+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/jW9W5XHvIc,2025-02-10 09:22:53+00:00,kaggle
@prabowo apa gunanya makan siang gratis kalo semua bahan pokok mahal .. org tua juga punya hak untuk belanja murah makan enak makan bergizi untuk dinikmati seluruh keluarga sehari2 semua ini sungguh tidak seimbang,2025-02-10 09:25:42+00:00,kaggle
@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 @Gerindra Momen Prabowo Tinjau Makan Bergizi Gratis di SD Bogor Sempat Intip Siswa Belajar https://t.co/zXsEFyrZR4,2025-02-10 09:25:48+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/Ygd9z1IsVl,2025-02-10 09:26:01+00:00,kaggle
Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. #SukseskanAstaCita https://t.co/aaUH4lnpwi,2025-02-10 09:27:00+00:00,kaggle
Usai meninjau pelaksanaan program makan bergizi gratis (MBG) di SDN Kedung Jaya 1 Bogor Presiden @prabowo Subianto berkesempatan meninjau Satuan Pelayanan Pemenuhan Gizi (SPPG) Tanah Sereal Kota Bogor pada Senin 10 Februari 2025. Di sana Presiden Prabowo berdialog dengan https://t.co/Gpwh55EZ2j,2025-02-10 09:27:26+00:00,kaggle
@The_RedsIndo @ihatespinachh @realmadridindo1 Fans rooney keknya,2025-02-10 09:28:35+00:00,kaggle
@prabowo Apalah gunanya makan siang gratis tp dana pendidikan d kurangin dan anggaran kesehatan jg d pangkas demi untuk makan siamg gratis anak2. Yg d butuhkan org tua bisa memasak makanan bergizi buat anak2nya harga2 d kendalikan dan lapangan kerja jg d tingkatkan hingga org tua bs masak,2025-02-10 09:29:43+00:00,kaggle
Program makan bergizi gratis memberikan manfaat untuk memenuhi gizi nasional. Program ini bertujuan untuk meningkatkan gizi anak-anak Indonesia khususnya di daerah pedalaman yang rentan terhadap stunting dan malnutrisi. #PenuhiGiziIndonesia https://t.co/JzHutDnrbd,2025-02-10 09:30:17+00:00,kaggle
@prabowo Momen Prabowo Tinjau Makan Bergizi Gratis di SD Bogor Sempat Intip Siswa Belajar https://t.co/zXsEFyrZR4,2025-02-10 09:30:36+00:00,kaggle
